,pc(16:0_18:1)_c30pos,pc(36:2)_c30pos,sm(d34:1)_c30pos,pc(16:0_16:0)_c30pos,pc(32:1)_c30pos,pc(36:1)_c30pos,pc(34:2)_c30pos,pc(36:4)_c30pos,pc(38:4)_c30pos,pc(38:5)_c30pos,pc(30:0)_c30pos,pc(35:4)_c30pos,pc(o-16:0_18:1)_c30pos,pc(38:6)_c30pos,pc(33:1)_c30pos,pc(34:0)_c30pos,pe(p-16:0_20:4)_c30pos,pe(p-16:0_22:6)_c30pos,pc(40:6)_c30pos,pi(20:4_18:0)_c30pos,pc(35:1)_c30pos,pe(22:6_18:0)_c30pos,ps(18:0_18:1)_c30pos,pc(o-32:0)_c30pos,pe(16:0_18:1)_c30pos,pc(o-36:4)_c30pos,pc(o-38:5)_c30pos,lpc(16:0)_c30pos,pe(p-18:0_20:4)_c30pos,pe(p-16:0_22:5)_c30pos,pe(p-16:0_22:5)_c30pos.1,lpc(18:0)_c30pos,pc(40:7)_c30pos,sm(d42:2)_c30pos,pc(o-34:0)_c30pos,sm(24:0_d18:1)_c30pos,pc(36:3)_c30pos,pc(o-37:7)_c30pos,pc(35:2)_c30pos,pc(38:2)_c30pos,pc(o-38:6)_c30pos,sm(d34:2)_c30pos,ps(40:6)_c30pos,pc(38:3)_c30pos,sm(d34:0)_c30pos,pi(20:4_18:1)_c30pos,pe(p-16:0_22:4)_c30pos,pc(31:0)_c30pos,pc(o-38:4)_c30pos,pe(20:4_18:1)_c30pos,pc(36:5)_c30pos,pc(o-34:2)_c30pos,sm(d40:1)_c30pos,pc(o-39:10)_c30pos,pc(o-39:10)_c30pos.1,sm(d42:3)_c30pos,cer(d18:1_24:0)_c30pos,pc(o-37:8)_c30pos,pc(o-37:8)_c30pos.1,pc(o-37:8)_c30pos.2,pe(p-18:1_16:0)_c30pos,cer(d18:1_16:0)_c30pos,pc(37:2)_c30pos,co(q10)_c30pos,pe(20:4_16:0)_c30pos,pe(p-18:0_22:5)_c30pos,pc(33:0)_c30pos,sm(d32:1)_c30pos,pe(22:6_16:0)_c30pos,pc(32:2)_c30pos,hex1cer(24:0_d18:1)_c30pos,sm(d20:1_16:0)_c30pos,pc(34:3)_c30pos,pe(p-18:0_22:4)_c30pos,pe(22:6_18:1)_c30pos,tg(17:3_18:1_21:2)_c30pos,pe(p-16:0_22:5)_c30pos.2,pe(p-16:0_22:5)_c30pos.3,pe(38:3)_c30pos,pe(40:5)_c30pos,pe(38:4)_c30pos,tg(18:1_16:0_22:6)_c30pos,pc(37:7)_c30pos,ps(38:3)_c30pos,sm(d33:1)_c30pos,pc(o-38:7)_c30pos,ps(34:1)_c30pos,ps(40:5)_c30pos,ps(40:5)_c30pos.1,pc(40:4)_c30pos,pe(40:4)_c30pos,pc(o-35:8)_c30pos,tg(16:0_18:1_22:4)_c30pos,pc(p-37:9)_c30pos,cer(d18:1_24:1)_c30pos,ps(22:4_18:0)_c30pos,pi(38:3)_c30pos,pi(20:4_16:0)_c30pos,pc(o-40:6)_c30pos,pi(36:1)_c30pos,pc(o-37:8)_c30pos.3,pc(o-37:8)_c30pos.4,pc(o-37:8)_c30pos.5,hex1cer(16:0_d18:1)_c30pos,sm(d35:1)_c30pos,pe(36:4)_c30pos,ps(20:4_18:0)_c30pos,pe(36:3)_c30pos,pi(20:3_18:0)_c30pos,pi(36:3)_c30pos,ps(18:0_18:2)_c30pos,pc(o-37:9)_c30pos,pc(o-39:10)_c30pos.2,pc(o-39:10)_c30pos.3,cer(d18:2_24:0)_c30pos,pc(o-33:6)_c30pos,pc(31:1)_c30pos,pe(p-18:1_22:5)_c30pos,pe(p-18:1_22:5)_c30pos.1,pg(22:6_22:6)_c30pos,tg(18:0_20:4_20:4)_c30pos,hex1cer(24:1_d18:1)_c30pos,pe(34:2)_c30pos,pe(34:2)_c30pos.1,ps(18:1_18:1)_c30pos,ps(42:9)_c30pos,pe(o-17:1_20:4)_c30pos,pc(o-14:1_22:6)_c30pos,pe(34:2)_c30pos.2,pe(34:2)_c30pos.3,pe(20:5_18:1)_c30pos,pe(42:1)_c30pos,pe(p-18:1_22:5)_c30pos.2,pe(p-18:1_22:5)_c30pos.3,pe(38:5)_c30pos,cer(d16:1_24:0)_c30pos,hex1cer(22:0_d18:1)_c30pos,pi(38:5)_c30pos,tg(36:3_22:6)_c30pos,pc(o-37:8)_c30pos.6,pc(o-37:8)_c30pos.7,pc(o-37:8)_c30pos.8,ps(40:5)_c30pos.2,ps(40:5)_c30pos.3,tg(20:0_14:0_22:6)_c30pos,pi(40:6)_c30pos,hex3cer(d42:1)_c30pos,ps(39:6)_c30pos,hex3cer(d42:2)_c30pos,tg(42:10_18:1)_c30pos,palmitoylcarnitine_hilica,5-methylthioadenosine (mta)_hilica,adenine_hilica,creatinine_hilica,hypoxanthine_hilica,riboflavin (vitamin b2)_hilica,cytosine_hilica,serotonin_hilica,serotonin_hilica.1,serotonin_hilica.2,serotonin_hilica.3,guanine_hilica,pantothenate (vitamin b5)_hilica,cytidine_hilica,cytidine_hilica.1,l-phenylalanine_hilica,tryptophan_hilica,butyrylcarnitine_hilica,leucine_hilica,kynurenine_hilica,1-methylnicotinamide_hilica,cytidine_hilica.2,cytidine_hilica.3,propionylcarnitine_hilica,isoleucine_hilica,guanosine_hilica,betaine_hilica,methionine_hilica,n-acetylputrescine_hilica,n-acetylputrescine_hilica.1,n-acetylputrescine_hilica.2,n-acetylputrescine_hilica.3,thiamine_hilica,acetyl-l-carnitine_hilica,valine_hilica,proline_hilica,l-tyrosine_hilica,methyladenosine_hilica,pipecolate_hilica,taurine_hilica,l-ergothioneine_hilica,4-guanidinobutyrate_hilica,hypotaurine_hilica,hydroxyproline_hilica,creatine_hilica,carnitine_hilica,threonine_hilica,guanidinoacetate_hilica,homoserine_hilica,acetylarginine_hilica,methionine sulfoxide_hilica,deoxycarnitine_hilica,n-alpha-acetyllysine_hilica,n6-carbamoyl-lysine (homocitrulline)_hilica,glycerophosophocholine_hilica,asparagine_hilica,s-adenosylhomocysteine (sah)_hilica,citrulline_hilica,(s)-(+)-4-amino-3-hydroxybutyric acid_hilica,asymmetric dimethylarginine (adma)_hilica,n-acetylspermidine_hilica,s-lactoylglutathione_hilica,glutamate_hilica,"glutathione, reduced (gsh)_hilica",5-l-glutamyl-taurine_hilica,aspartate_hilica,trimethyllysine_hilica,homoarginine_hilica,carnosine_hilica,flavin adenine dinucleotide (fad)_hilica,arginine_hilica,anserine_hilica,n-acetyl-1-aspartylglutamic acid_hilica,gamma-glutamylglycine_hilica,lysine_hilica,ornithine_hilica,nicotinamide adenine dinucleotide (nad+)_hilica,adenosine 5'-diphosphoribose_hilica,s-adenosylmethionine (sam)_hilica,cytidine 5'-diphosphocholine_hilica,cdp-choline_hilica,cystathionine_hilica,cdp-ethanolamine_hilica,methylpicolinate_hilica,udp-n-acetylglucosamine (udp-glcnac)_hilica,saccharopine_hilica,glutamyl-glutamic acid_hilica,phosphocreatine_hilica,tentative.gdp-fucose_hilica,guanosine 5'-diphosphate (gdp)_hilica,"glutathione, oxidized (gssg)_hilica",5-aminolevulinic acid_ip,beta-alanine_ip,glycine_ip,serine_ip,cystathionine_ip,asparagine_ip,alanine_ip,sarcosine_ip,glutamine_ip,taurine_ip,4-hydroxyproline_ip,dimethylglycine_ip,l-citrulline_ip,threonine_ip,creatine_ip,proline_ip,valine_ip,o-phosphorylethanolamine_ip,uracil_ip,methionine_ip,hypoxanthine_ip,pyridoxine_ip,tyrosine_ip,isoleucine_ip,uridine_ip,leucine_ip,inosine_ip,phenylalanine_ip,istd-d5-glutamate_ip,glutamate_ip,aspartate_ip,n-glycolylneuraminic acid_ip,galactonic acid_ip,threonic acid_ip,gluconic acid_ip,gln-glu_ip,cdp-ethanolamine_ip,n-acetylneuraminic acid_ip,n-acetyl-serine_ip,o-acetyl-serine_ip,glucose 6-phosphate_ip,n-acetyl-l-glutamine_ip,lactate_ip,pyroglutamic acid_ip,galactose-1p_ip,orotidine_ip,ribose-phosphate_ip,tryptophan_ip,fructose-6-phosphate_ip,gamma-glu-cys_ip,mannose-1-phosphate_ip,glycerol-3-phosphate_ip,ophthalmate_ip,l-glutathione (reduced)_ip,xylulose-5-p_ip,n-acetylalanine_ip,nad+_ip,cmp_ip,pyruvate_ip,dihydroxyacetone phosphate_ip,ump_ip,imp_ip,pantothenic acid_ip,succinate_ip,ureidosuccinic acid_ip,l-glutathione oxidized_ip,phosphocreatine_ip,malate_ip,d-a-hydroxyglutaric acid_ip,n-acetyl-l-aspartic acid_ip,n-acetylglutamate_ip,udp-n-acetylglucosamine_ip,gdp-mannose_ip,fumarate_ip,3-phosphoglyceric acid_ip,fructose 1-6 bp_ip,udp_ip,gdp_ip,pyridoxal-5-phosphate_ip,ascorbic acid_ip,citric acid_ip,phosphoenolpyruvate_ip,adp_ip,alpha-ketomethylvalerate_ip,alpha-ketoisocaproate_ip,bisphosphoglycerate_ip,udp-alpha-d-glucuronic acid_ip,ctp_ip,gtp_ip,utp_ip,atp_ip,pc(18:1_18:1)_c30pos,pc(18:1_18:0)_c30pos,pc(20:4_16:0)_c30pos,pc(20:4_18:0)_c30pos,pc(o-34:1)_c30pos,lpc(18:0)_c30pos.1,lpc(16:0)_c30pos.1,pe(36:1)_c30pos,tg(15:0_15:0_17:1)_c30pos,pc(36:3)_c30pos.1,pc(36:3)_c30pos.2,pc(36:3)_c30pos.3,tg(16:0_18:1_22:5)_c30pos,tg(18:1_18:1_22:5)_c30pos,ps(18:1_18:0)_c30pos,pe(34:1)_c30pos,pc(o-35:6)_c30pos,lpc(18:1)_c30pos,lpc(18:1)_c30pos.1,pc(40:5)_c30pos,pc(40:5)_c30pos.1,sm(d42:1)_c30pos,pe(18:0_22:6)_c30pos,pc(40:5)_c30pos.2,pc(40:5)_c30pos.3,tg(26:7_14:0_18:1)_c30pos,pe(p-18:0_22:6)_c30pos,tg(15:2_18:1_23:4)_c30pos,tg(18:1_20:4_20:4)_c30pos,tg(39:7_21:2)_c30pos,pe(o-40:6)_c30pos,tg(18:1_18:1_24:5)_c30pos,sm(d36:1)_c30pos,pe(36:2)_c30pos,pc(40:4)_c30pos.1,tg(16:1_18:2_18:2)_c30pos,tg(17:1_16:0_25:4)_c30pos,pe(38:3)_c30pos.1,lpe(20:4)_c30pos,tg(34:2_22:6)_c30pos,pe(22:7_18:0)_c30pos,pc(36:5)_c30pos.1,pc(36:5)_c30pos.2,pc(36:5)_c30pos.3,pc(37:4)_c30pos,lpc(18:0)_c30pos.2,lpc(18:0)_c30pos.3,pc(o-36:1)_c30pos,pe(p-18:1_22:6)_c30pos,lpc(16:0)_c30pos.2,lpc(16:0)_c30pos.3,pc(40:4)_c30pos.2,pc(40:4)_c30pos.3,pc(42:5)_c30pos,lpc(30:0)_c30pos,pc(42:9)_c30pos,pc(o-32:1)_c30pos,tg(16:0_22:4_22:6)_c30pos,tg(38:5_22:6)_c30pos,cer(d18:1_22:0)_c30pos,pe(35:1)_c30pos,lpc(18:1)_c30pos.2,lpc(18:1)_c30pos.3,pc(42:8)_c30pos,lpe(22:6)_c30pos,pe(o-18:2_22:5)_c30pos,sm(d41:2)_c30pos,lpc(17:0)_c30pos,tg(16:1_16:1_18:2)_c30pos,tg(36:1_22:6)_c30pos,lpe(22:5)_c30pos,ps(40:4)_c30pos,sm(d40:2)_c30pos,pe(38:5)_c30pos.1,pc(35:3)_c30pos,sm(d36:2)_c30pos,pc(o-40:7)_c30pos,pc(o-36:3)_c30pos,tg(34:0_22:6)_c30pos,pe(p-17:0_20:4)_c30pos,lpc(22:5)_c30pos,pe(38:5)_c30pos.2,pe(38:5)_c30pos.3,pc(39:9)_c30pos,hex2cer(d40:1)_c30pos,pe(38:3)_c30pos.2,pe(38:3)_c30pos.3,pe(o-42:10)_c30pos,tg(o-15:1_22:5_19:0)_c30pos,cer(d18:0_16:0)_c30pos,hex3cer(d34:1)_c30pos,palmitoyl sphingomyelin_hilica,nicotinamide_hilica,cysteine-s-sulfate_hilica,acetylornithine_hilica,n-acetylneuraminate_hilica,2-aminoadipate_hilica,ophthalmate_hilica,phosphoserine_ip,amp_ip,udp-hexose_ip,alpha-ketoglutarate_ip,flavin mononucleotide (fmn)_ip,dttp_ip,n-acetylmethionine_ip,composite_id_TEMP
0,399150259.5,76805321.0,76072439.1,69217526.07,43533891.43,41031176.01,47874372.79,28096575.28,13769361.62,14102101.8,22366715.64,12890561.51,20960391.28,11624782.89,9747299.939,13143139.29,9644788.966,11150034.62,5268069.615,8068823.737,7800155.25,5774881.935,10478052.98,10324324.41,7336542.435,7514647.781,5016363.556,4078278.136,5584476.515,5292168.867,1648068.613,3521454.199,5799272.019,6003687.163,4431066.57,5624505.076,4861717.254,4989303.193,7262259.307,4155282.248,4548093.239,3906954.681,5633829.329,4015875.434,3538948.213,2004455.438,2925999.53,3511037.998,2657452.8,2993991.036,2648047.515,2494065.516,2850534.079,2323165.986,743586.8241,2812654.591,2091970.036,2170538.913,860325.2312,466278.1877,2234376.416,1356975.558,2020555.55,2090192.008,1892391.013,1692344.463,2551346.83,2154317.843,1592879.296,1691025.281,1548069.719,2088830.402,1218715.385,1373679.373,1604548.62,144394.1594,5292168.867,1648068.613,1346071.815,1317190.57,1263559.8,373420.1557,1561806.995,1759854.312,1610092.949,1306328.193,1925228.298,1670224.446,612888.4149,629329.1971,945151.9897,1383342.081,63775.2781,1405891.205,916531.8897,1262981.157,976629.6324,1037419.501,1616955.968,676192.5858,2170538.913,860325.2312,466278.1877,656669.1028,738328.8486,821903.2194,1072822.771,626532.2754,809817.5232,705755.8265,969156.6918,701252.1847,2323165.986,743586.8241,640456.4756,547528.3824,838988.1925,518819.2472,683459.8879,373512.4827,141506.1182,563005.7832,628383.9045,609479.0543,995878.88,908998.1189,477775.3777,472890.082,628383.9045,609479.0543,395167.521,574873.3174,518819.2472,683459.8879,513955.6088,354566.5674,323053.115,435662.1777,38489.90737,2170538.913,860325.2312,466278.1877,1670224.446,612888.4149,146314.1281,337563.8963,256988.2359,313416.6493,156579.4823,11959.60152,19136.0,1041816.0,3427261.0,58871792.0,16002.0,16300.0,454227.0,338021.0,65579.0,338021.0,65579.0,8943.0,1256969.0,45878.0,46295.0,20760900.0,3346985.0,7838237.0,12840010.0,51605.0,223017104.0,45878.0,46295.0,41783656.0,15201123.0,14537.0,29090390.0,2537681.0,388006.0,2705888.0,388006.0,2705888.0,10058489.0,23937832.0,21869472.0,20717098.0,9013524.0,74399.0,9330.0,5451569.0,62447.0,175023.0,429744.0,613361.0,149455840.0,79123936.0,4050649.0,26309.0,4318833.0,34332.0,3171943.0,6241985.0,2747.0,17151.0,2330495.0,282618.0,39499.0,334635.0,4771827.0,381854.0,875793.0,35304.0,114533424.0,47642808.0,105379.0,2794316.0,501172.0,4097.0,95459.0,67719.0,18345034.0,679.0,837332.0,172396.0,4782140.0,414917.0,7830662.0,152731.0,543819.0,23524.0,33674.0,336627.0,86412.0,245466.0,10444143.0,18653.0,13197.0,1071244.0,110789.0,46753.0,1903049.0,31597.0,2964995.0,3163682.0,2745585.0,129817.0,63247.0,3149951.0,3315642.0,10834293.0,13974708.0,18807.0,38166.0,34077.0,6687704.0,1331479.0,1177839.0,3793301.0,9832.0,10713.0,422119.0,0.0,170466.0,7280740.0,4570394.0,14357.0,4422652.0,10957.0,2310843.0,46121728.0,39734464.0,21227816.0,12180.0,1417100.0,1099336.0,2856809.0,78370704.0,23060.0,453199.0,208523.0,357892.0,548781.0,253984.0,117530456.0,31950596.0,560581.0,16553.0,336199.0,4156830.0,515258.0,31527.0,71056.0,806740.0,29574.0,92362584.0,58659.0,328893.0,817101.0,38990.0,3034217.0,322648.0,105625.0,9429.0,3598150.0,5227522.0,356932.0,571166.0,6537513.0,17265696.0,308461.0,47714716.0,1518075.0,2319293.0,12365.0,764263.0,3329859.0,1366123.0,788958.0,86009.0,302561.0,152219.0,15993648.0,94303.0,1077709.0,1984003.0,1592613.0,139372.0,460154.0,366935.0,383085.0,2002266.0,5109968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC00409_0.25_2_1
1,441921633.1,88846086.7,75533976.4,71662947.76,81108501.76,45085787.89,48819027.88,24326745.51,14344612.58,14866027.41,24408515.0,14917925.16,16645326.88,13142973.63,10717588.3,12274210.43,11415663.1,12743334.23,5477240.359,7207593.31,10122903.27,6613749.434,8603542.649,12981674.2,8394671.979,6993713.599,4236375.407,4792534.257,6619530.209,6100245.334,2142629.524,4340915.324,5676198.421,7348149.128,7488855.49,6260088.589,4731098.152,5621595.798,3677003.769,5570221.02,3829910.865,3894694.297,5232294.224,3674762.029,3683746.271,2280411.838,3478308.049,3886564.52,2454087.58,3443214.402,2213924.264,2803222.059,3424336.535,2300915.48,874264.2172,2623813.069,2110606.851,2284289.015,827330.5858,525541.6257,2625932.52,1530715.387,2231676.217,2162675.671,2157806.232,1849472.272,2505492.026,2190813.785,1897030.542,1799033.442,1606410.491,1816260.85,1609241.563,1573548.826,1937417.572,209256.0389,6100245.334,2142629.524,1636958.671,1253193.637,1514008.042,346471.241,1719266.386,1652868.628,1733372.249,1252826.668,1604754.329,1605658.15,644340.2846,823602.8172,1099181.409,1424923.168,71767.61831,1519661.283,980892.114,1219973.969,875853.8913,945398.148,1384675.748,593195.0554,2284289.015,827330.5858,525541.6257,704809.2245,1005487.634,907847.0246,959476.5658,693984.1797,703486.9858,661424.0805,816216.163,764257.2028,2300915.48,874264.2172,656891.3834,683375.6908,824527.5623,634586.8584,820552.8746,451273.521,102004.7043,575372.42,636007.6927,734974.0344,846500.2396,749020.4235,586485.1417,615069.4952,636007.6927,734974.0344,538378.7267,720608.5817,634586.8584,820552.8746,528356.1911,393113.7765,405595.3646,437260.8411,36783.10294,2284289.015,827330.5858,525541.6257,1605658.15,644340.2846,139574.5587,311177.6861,291149.1574,324051.4607,167612.2629,11106.46175,19220.0,1150496.0,9451946.0,64423012.0,13667.0,11824.0,523421.0,188198.0,25746.0,188198.0,25746.0,18125.0,1983377.0,62612.0,63750.0,21771778.0,2739303.0,5262348.0,10653178.0,65303.0,249880016.0,62612.0,63750.0,44666964.0,16464874.0,12522.0,35975636.0,2305810.0,1141500.0,3539820.0,1141500.0,3539820.0,10160746.0,33395064.0,28017504.0,22759246.0,8818355.0,80311.0,12380.0,1521370.0,28358.0,142268.0,266736.0,502392.0,138279952.0,73502696.0,4181516.0,69267.0,4215558.0,22851.0,4121865.0,6652978.0,5586.0,6313.0,2760401.0,255234.0,51058.0,326325.0,4641021.0,360680.0,2007895.0,63834.0,125454336.0,49720484.0,89214.0,2983369.0,486004.0,3495.0,63810.0,74146.0,20448606.0,,1001429.0,169349.0,5254192.0,336615.0,9083785.0,198350.0,1011628.0,38864.0,38885.0,462186.0,69901.0,255116.0,11393166.0,19046.0,5500.0,355214.0,123651.0,51262.0,1830526.0,24116.0,2888555.0,2789890.0,2052553.0,102849.0,33663.0,3045147.0,3103134.0,8981296.0,11318507.0,18941.0,24206.0,23983.0,5363269.0,1284822.0,1223695.0,3475181.0,7907.0,15827.0,323862.0,0.0,186811.0,7164754.0,4342709.0,9490.0,4335972.0,12584.0,2045274.0,42606656.0,39267588.0,20051810.0,32758.0,1374044.0,1083454.0,2828733.0,85336992.0,26446.0,444240.0,181905.0,355807.0,407047.0,260448.0,73305200.0,25219214.0,492803.0,14562.0,467831.0,3425964.0,496582.0,30188.0,140169.0,887930.0,35957.0,99274392.0,103318.0,296846.0,792878.0,13338.0,3036560.0,565793.0,97190.0,7483.0,3704624.0,4210197.0,367407.0,478925.0,6108145.0,17493976.0,260870.0,47098352.0,1606368.0,2400816.0,10073.0,633779.0,5331899.0,3269770.0,898735.0,89824.0,356875.0,122886.0,15948916.0,158177.0,1010102.0,1473012.0,1327858.0,175318.0,558715.0,470230.0,492395.0,2236553.0,6484069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC00409_0.25_2_2
2,353382621.9,78592218.08,60696995.22,105146538.7,67434609.1,37121991.73,35266500.55,25729851.59,12472250.5,13294234.18,18760017.32,13586656.98,14836373.27,11373104.32,9785866.034,10972637.29,10040078.21,11942236.88,5357239.161,7195042.941,8592657.214,6087729.971,7037078.375,10857609.23,7365475.229,6150023.388,3001984.601,4162838.262,5790537.786,5393176.14,1792361.461,4331765.361,4806421.602,7118745.933,3753863.005,5761833.234,4106153.064,5023997.568,3140792.997,2416806.803,4378892.41,3394001.958,4555930.386,3660019.702,3296534.417,2398684.654,3124602.524,3296109.98,2165042.193,3002718.114,2190597.015,1881638.781,2498966.218,2608110.774,830841.7503,2581270.746,1864171.486,2069935.419,925604.6738,497522.8913,2334101.425,1303233.009,1955609.35,2024304.419,1999843.691,1700996.16,2024684.398,2133343.734,1728026.857,1099874.655,1455222.46,2191134.259,1287567.999,1488009.756,1733082.151,146687.363,5393176.14,1792361.461,1392605.94,1285685.798,1547210.212,343963.1844,1717726.978,1426446.406,1477738.554,1295439.838,1437467.789,1444195.604,533700.4213,674687.3438,990685.0859,1537617.558,93842.94086,1494395.385,868549.6055,978126.724,1006787.394,917431.1078,898117.8863,594343.1634,2069935.419,925604.6738,497522.8913,630912.4852,660084.0597,895838.7211,855650.6388,638006.1782,555508.3294,714225.21,682307.2702,777258.0127,2608110.774,830841.7503,581549.0008,564687.9075,832966.7147,549394.1307,671749.0272,410987.1925,101309.3935,518997.0541,593489.5572,636753.6171,667139.9145,726945.9278,500510.907,563220.7496,593489.5572,636753.6171,425192.4804,642914.1146,549394.1307,671749.0272,561769.741,304580.6749,345006.5175,378063.7447,17613.60025,2069935.419,925604.6738,497522.8913,1444195.604,533700.4213,122443.486,318115.0954,252554.145,250841.7875,152294.245,9144.064844,6532.0,853268.0,4491343.0,70965800.0,23191.0,10727.0,300875.0,338147.0,53633.0,338147.0,53633.0,9250.0,1318583.0,44339.0,45441.0,18447234.0,2913566.0,7331623.0,11186731.0,42130.0,225658800.0,44339.0,45441.0,42483204.0,13959516.0,12759.0,29083330.0,2080165.0,869179.0,2933588.0,869179.0,2933588.0,9918577.0,28359674.0,20936712.0,19190522.0,8551307.0,58936.0,21770.0,3295843.0,47377.0,125972.0,382222.0,528532.0,130794776.0,68876536.0,3943409.0,30672.0,3995732.0,13807.0,3037210.0,5896656.0,4269.0,10876.0,2473732.0,237263.0,60401.0,279564.0,4334854.0,295131.0,1320870.0,70696.0,113482560.0,42966164.0,103201.0,2692717.0,351553.0,1230.0,79878.0,61788.0,16083858.0,720.0,832207.0,146734.0,4145177.0,262078.0,8136332.0,142351.0,637232.0,33599.0,33622.0,410450.0,57803.0,235920.0,10287023.0,29707.0,10623.0,334800.0,108519.0,39816.0,1994032.0,39056.0,3102348.0,2888925.0,2322217.0,112125.0,50985.0,3244732.0,3331893.0,9604015.0,12059547.0,16491.0,28547.0,28591.0,6020802.0,1380969.0,1051226.0,3342279.0,6948.0,12583.0,375632.0,0.0,234714.0,7055214.0,4213320.0,9487.0,4184023.0,7899.0,7116142.0,103705656.0,65166300.0,24053820.0,19859.0,1274633.0,1045619.0,2665089.0,77629488.0,13133.0,596542.0,206166.0,348440.0,468248.0,218032.0,76370168.0,25529990.0,521305.0,12865.0,465217.0,3492784.0,425958.0,25784.0,84602.0,755737.0,28278.0,89717848.0,65665.0,335109.0,807419.0,30952.0,2294299.0,367469.0,93800.0,3550.0,3441431.0,4783849.0,355845.0,463921.0,4726266.0,15850012.0,228902.0,42290112.0,1386090.0,2169316.0,9809.0,665366.0,4873401.0,2725703.0,666260.0,83286.0,390086.0,121086.0,13360574.0,111189.0,927843.0,1332785.0,1129065.0,127754.0,437853.0,381784.0,274252.0,1749468.0,4889711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC00409_0.25_2_3
